sort_variable,sort_type,sentiment_prone_direction,sentiment_prone_interpretation,month_end_date,portfolio_code,portfolio_return
risk,continuous,high_minus_low,high_total_volatility,2019-01-31,P07,11.893291722817969
risk,continuous,high_minus_low,high_total_volatility,2019-01-31,P08,6.488959872411838
risk,continuous,high_minus_low,high_total_volatility,2019-01-31,P09,6.37520210828654
risk,continuous,high_minus_low,high_total_volatility,2019-01-31,P10,10.68424077283682
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P02,1.6446659321585784
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P03,4.2767157620968215
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P04,3.3198942285825104
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P05,3.183203824866727
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P06,6.644033671622803
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P07,0.164814845977512
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P08,2.619637462629535
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P09,-3.3564938541092104
risk,continuous,high_minus_low,high_total_volatility,2019-02-28,P10,-0.9662799620406798
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P01,0.625135899108502
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P02,1.582632911479293
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P03,2.892738160332117
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P04,1.2227837048508923
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P05,2.5369596709603366
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P06,1.2158014103580266
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P07,-0.05538287055411013
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P08,2.140446919945607
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P09,-0.19000805881973248
risk,continuous,high_minus_low,high_total_volatility,2019-03-31,P10,1.559385570172584
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P01,0.0070854931506848014
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P02,1.8622983664838004
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P03,4.18083342135695
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P04,6.319847026610496
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P05,5.157221188889833
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P06,6.715594786759787
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P07,0.08694767848784275
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P08,0.39778365042263436
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P09,1.3409174859372188
risk,continuous,high_minus_low,high_total_volatility,2019-04-30,P10,5.213207498060678
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P01,0.2293724109589042
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P02,0.2512500777273439
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P03,-1.6987249173180659
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P04,-2.650414660640012
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P05,-2.396198584566899
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P06,-3.8253956829369336
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P07,-0.5951781453448539
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P08,-1.749691195481077
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P09,-3.413811652709495
risk,continuous,high_minus_low,high_total_volatility,2019-05-31,P10,-1.9588588185817324
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P01,1.5087587397260271
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P02,0.13849317739209033
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P03,3.2020852083917353
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P04,3.413825933511311
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P05,4.682689337031083
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P06,3.0676196683842596
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P07,5.7515790755262906
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P08,0.5472818711584544
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P09,0.5490957499177226
risk,continuous,high_minus_low,high_total_volatility,2019-06-30,P10,5.097650617302819
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P01,-0.8519879719345137
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P02,0.890813990533083
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P03,1.5872673317424437
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P04,0.9370774503784361
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P05,-0.3965807913673493
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P06,1.5621847092639962
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P07,2.222894489175374
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P08,6.12522609920716
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P09,6.532999885344189
risk,continuous,high_minus_low,high_total_volatility,2019-07-31,P10,5.325927246900908
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P02,0.7323414011700318
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P03,-0.5162678195419327
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P04,-3.4723041030362385
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P05,-2.0976960003956435
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P06,-3.9092383419216503
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P07,-3.3705478992339817
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P08,-4.0274407348075165
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P09,-2.7279705366407
risk,continuous,high_minus_low,high_total_volatility,2019-08-31,P10,-6.800458703768497
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P02,1.4937902008325548
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P03,1.5914348974589485
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P04,2.9351369447034514
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P05,-1.303896374173172
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P06,1.8576757214968644
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P07,0.8568109909802224
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P08,0.5924945869076725
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P09,1.2646664338455764
risk,continuous,high_minus_low,high_total_volatility,2019-09-30,P10,5.954884207746067
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P01,-0.24774774774774777
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P02,0.6951501029399102
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P03,-0.1910510518583602
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P04,3.1085037696622044
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P05,3.478490580684069
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P06,-0.7871026221830327
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P07,0.13923488924746583
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P08,-1.6057657181121623
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P09,10.24890616216266
risk,continuous,high_minus_low,high_total_volatility,2019-10-31,P10,-2.160316219907956
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P02,1.5630965185929837
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P03,5.016540988463938
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P04,4.767865328419086
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P05,2.4219709254389907
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P06,2.0722677062555825
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P07,5.116538888504859
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P08,4.008812336684215
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P09,0.11775522485804898
risk,continuous,high_minus_low,high_total_volatility,2019-11-30,P10,-2.999510739058288
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P02,1.016805366410858
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P03,5.301345895067674
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P04,4.051949526210186
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P05,5.84596446459333
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P06,6.898818785453058
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P07,1.30885382187271
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P08,0.47260881465280413
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P09,0.6289931325096646
risk,continuous,high_minus_low,high_total_volatility,2019-12-31,P10,5.89086984364042
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P02,0.8994347800479914
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P03,1.5471202838072997
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P04,4.177711633586826
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P05,2.218703627029398
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P06,2.1983059719057465
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P07,3.2039613450893154
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P08,6.087636838717521
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P09,7.273506702424066
risk,continuous,high_minus_low,high_total_volatility,2020-01-31,P10,13.302322625136604
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P02,-2.238424874829976
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P03,-7.175724811870019
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P04,-7.667158531332057
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P05,-8.372915603058344
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P06,-8.088975908517625
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P07,-9.883767780515184
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P08,-12.506379368158287
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P09,-7.419433349240151
risk,continuous,high_minus_low,high_total_volatility,2020-02-29,P10,-14.513651410600149
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P02,-5.770242106040904
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P03,-16.051686717640944
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P04,-22.10414485290748
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P05,-21.85526872470715
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P06,-17.11668464230723
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P07,-16.407119985821954
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P08,-20.648191116678948
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P09,-11.650022272449377
risk,continuous,high_minus_low,high_total_volatility,2020-03-31,P10,-17.200073281863318
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P02,1.8675783825814385
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P03,9.941398655109031
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P04,13.763581717093846
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P05,10.858909944394677
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P06,15.674062967818209
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P07,21.846488546077584
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P08,17.026452873905825
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P09,20.3957117691525
risk,continuous,high_minus_low,high_total_volatility,2020-04-30,P10,21.304547700719045
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P01,0.02051282296541827
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P02,1.7952719268799864
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P03,4.393364397093232
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P04,6.717739858394589
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P05,4.921765413931729
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P06,7.0226965492853
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P07,10.206126340795045
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P08,2.9684313155088087
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P09,9.440501291571348
risk,continuous,high_minus_low,high_total_volatility,2020-05-31,P10,0.4491912122013195
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P01,0.11031439602868158
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P02,1.6461143043138828
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P03,1.948385219455729
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P04,4.012744763715505
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P05,2.5822643215370116
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P06,7.083909046722294
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P07,3.2564568270220593
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P08,11.508508722559101
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P09,7.241926786052293
risk,continuous,high_minus_low,high_total_volatility,2020-06-30,P10,7.733873330206138
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P01,0.0
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P02,2.982653474413658
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P03,3.819384244446702
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P04,8.649200859930183
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P05,11.565065728334579
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P06,9.82591340900569
risk,continuous,high_minus_low,high_total_volatility,2020-07-31,P07,8.787845869437675
